label,entity
music_genre,symfonische jazz
music_genre,Kabarett
music_genre,ecossaise
music_genre,muzike pop
music_genre,free jazz
music_genre,Tejano
music_genre,dance rock
music_genre,nu-funk
music_genre,teenage tragedy song
music_genre,hip hop galsen
music_genre,Odia folk music
music_genre,Kazakh pop
music_genre,Min opera
music_genre,Serbian hip hop
music_genre,''jazz'' vocal
music_genre,rautalanka
music_genre,East Asian court ceremonial music
music_genre,Pop-Punk
music_genre,Rap chien
music_genre,hardcore-hiphop
music_genre,canzone genovese
music_genre,stomp and holler
music_genre,aleatoric music
music_genre,forrocore
music_genre,Nord-Anglia animmuziko
music_genre,merequetengue
music_genre,Inuit drum dancing and singing
music_genre,parody song
music_genre,annym-chiaull
music_genre,sedkor
music_genre,tecnocumbia
music_genre,Bassi
music_genre,marabi
music_genre,Xian Yin ethereal wave
music_genre,Mainstream jazz
music_genre,processional hymn
music_genre,mortgrinca muziko
music_genre,Breakbeat nu skool
music_genre,Indian pop
music_genre,melodie
music_genre,Free-jazz
music_genre,heavy metal classico
music_genre,Chorale concerto
music_genre,chalga
music_genre,Metal alternatif
music_genre,rac na gcroithailte
music_genre,math rock
music_genre,algorave
music_genre,Kristilegt rokk
music_genre,new wave music
music_genre,East Asian classical music
music_genre,Grime
music_genre,latinmusik
music_genre,Skatepunk
music_genre,Christian punk
music_genre,Hard rock
music_genre,klavirski rock
music_genre,Liquid Drum and Bass
music_genre,Hip hop britanico
music_genre,minuskla muziko
music_genre,ceol gospel
music_genre,French house
music_genre,alternativ dance
music_genre,Death-doom
music_genre,Southern soul
music_genre,industrial rock
music_genre,Hardcore cristao
music_genre,khaliji pop
music_genre,red disco
music_genre,rock progresiv
music_genre,partyschlager
music_genre,Alternatyvus rokas
music_genre,gypsy punk
music_genre,musical improvisation
music_genre,Gh hip hop
music_genre,Bluesrock
music_genre,Tibetan new age
music_genre,tanci
music_genre,Speed Garage
music_genre,Gypsy punk
music_genre,reductionism
music_genre,Ivorian hip hop
music_genre,Rock dong que
music_genre,musical
music_genre,Tajik music
music_genre,alternativni metal
music_genre,Brasilia hip hop
music_genre,Amerikansk hiphop
music_genre,orchestral song
music_genre,Adult contemporary
music_genre,free rock
music_genre,new age glasba
music_genre,conga
music_genre,Sarva
music_genre,Indie
music_genre,nacional-canconetismo
music_genre,sardana
music_genre,roc gwerin
music_genre,nightcore
music_genre,indigenous music in Suriname
music_genre,music of Baha'i Faith
music_genre,Hip hop americano
music_genre,Variete
music_genre,Son de mariachi
music_genre,Afro-juju
music_genre,Die anderen Bands
music_genre,dance-rock
music_genre,moe song
music_genre,gangsta rap
music_genre,Tromso techno scene
music_genre,kalanta
music_genre,canzone
music_genre,Ikinimba
music_genre,spouge
music_genre,D-takt
music_genre,coco
music_genre,minimalistische muziek
music_genre,musica rockiana
music_genre,Acid jazz
music_genre,Australian classical music
music_genre,Twin Cities hip hop
music_genre,hip-hop alternatiu
music_genre,rock 'n roll
music_genre,Zurawiejka
music_genre,mumbaton
music_genre,hardcore breakbeat
music_genre,alternative CCM
music_genre,jazz funk
music_genre,punk rock estadounidense
music_genre,Ringa
music_genre,power violence
music_genre,funkmuusik
music_genre,Framsaekid rokk
music_genre,Shock Rock
music_genre,minimumisma muziko
music_genre,New York blues
music_genre,youth music
music_genre,Kyrgyz music
music_genre,Chicago jazz
music_genre,Latin disco
music_genre,anti-folk
music_genre,bikutsi
music_genre,Tigrinya music
music_genre,punk pathetique
music_genre,Beat music
music_genre,Rhythm 'n' Noise
music_genre,ostkystrap
music_genre,deejay
music_genre,Unaizah Samri
music_genre,groovemetal
music_genre,craa-chiaull chreoi
music_genre,Muzica punk
music_genre,Lovara song
music_genre,Spanish progressive rock
music_genre,tonada chilena
music_genre,percussive pagodas
music_genre,Bushi
music_genre,music of Pakistan
music_genre,Nusach
music_genre,Western swing
music_genre,voimapop
music_genre,Makwaya
music_genre,music of Melanesia
music_genre,Cantabrian folk music
music_genre,saimon
music_genre,Ragarock
music_genre,soft-rok
music_genre,stomp and flutter
music_genre,Delta blues
music_genre,Wave etereo
music_genre,deathgrind
music_genre,regional hymn
music_genre,agree
music_genre,Quechua music
music_genre,hardbass
music_genre,Blue Yodel
music_genre,animation music
music_genre,Two Step
music_genre,minimal glitch
music_genre,beatmusik
music_genre,synth metal
music_genre,stochastic music
music_genre,Czech national classical music
music_genre,smurf house
music_genre,Indorock
music_genre,final music
music_genre,Droompop
music_genre,Psychedelic folk
music_genre,classic country
music_genre,tech-house
music_genre,Rockmusik
music_genre,British rock and roll
music_genre,mood kayo
music_genre,Artrock
music_genre,pop psicodelico
music_genre,repa rokmuziko
music_genre,cueca tradicional
music_genre,yacht rock
music_genre,Pap myuuzik
music_genre,Uzbek classical music
music_genre,pop operistic
music_genre,ragga hip hop
music_genre,vanguarda paulista
music_genre,Easy listening
music_genre,Progressive Metal
music_genre,proto metal
music_genre,ballad of the supernatural
music_genre,synth music
music_genre,vernacular music
music_genre,standardrepertoar
music_genre,Bhojpuri folk music
music_genre,Death metal tecnico
music_genre,melodic techno
music_genre,Sri Lankan hip hop
music_genre,Folk muzika
music_genre,Javanese gamelan
music_genre,chillstep
music_genre,latinski rock
music_genre,melodia durkerna muziko
music_genre,Armenian rock
music_genre,rok-muzika
music_genre,rock comic
music_genre,Texas-blues
music_genre,rock alternativo
music_genre,Iroquois music
music_genre,muzika gospel
music_genre,music of the Dominican Republic
music_genre,R&B contempuraneu
music_genre,Egyptian indie music
music_genre,pornofolk
music_genre,spiritual
music_genre,Hardcore hip hop
music_genre,elektro-rock
music_genre,symphonic trance
music_genre,paean
music_genre,Muziki wa hip hop
music_genre,Nordic tone
music_genre,neocrust
music_genre,crossbreed
music_genre,New wave of American heavy metal
music_genre,rock duro
music_genre,gommance
music_genre,electroacoustic music
music_genre,kaseko
music_genre,mining brass band
music_genre,tuna
music_genre,rap politique
music_genre,Paraguayan polka
music_genre,southern rock
music_genre,Indie Folk
music_genre,Barock Pop
music_genre,visual kei
music_genre,R&B (Rhythm and Blues)
music_genre,gaita zuliana
music_genre,musique mesuree
music_genre,seicobili
music_genre,bygderock
music_genre,Afro-kubanischer Jazz
music_genre,tamborito
music_genre,Korean ballad
music_genre,FM synthesis
music_genre,tecnorumba
music_genre,Twa music
music_genre,softrock
music_genre,live electronic music
music_genre,A-pop
music_genre,old school hardcore
music_genre,music of Belgium
music_genre,qinqiang
music_genre,carnavalskraker
music_genre,toada de boi
music_genre,pop-muzykae
music_genre,contemporary Japanese music
music_genre,industrialais metals
music_genre,Baltic folk music
music_genre,Concertato
music_genre,lam luang
music_genre,festmusikk
music_genre,Hill Country Blues
music_genre,etnojazzmusikk
music_genre,ambasse bey
music_genre,Cefstila jazo
music_genre,music of France
music_genre,buleria of Jerez de la Frontera
music_genre,music of Tunisia
music_genre,Musika minimalista
music_genre,Rock electronic
music_genre,blackened death metal
music_genre,amapiano
music_genre,data sonification music
music_genre,Texas roadhouse music
music_genre,Matematikalla rok
music_genre,Soul psichedelico
music_genre,Street punk
music_genre,kristen heavy metal
music_genre,samba-enredo
music_genre,Iraqi folk music
music_genre,klassikaline metal
music_genre,children's rock music
music_genre,latinska glasba
music_genre,Trap
music_genre,Dominican rock
music_genre,Nashville sound
music_genre,music of the Soviet Union
music_genre,murmurrepo
music_genre,marcroko
music_genre,zhongguo feng
music_genre,Ladishah
music_genre,ojkanje
music_genre,torch song
music_genre,Rapping
music_genre,narco rap
music_genre,full-on
music_genre,2-step garage
music_genre,indigenous music of Canada
music_genre,electric Delta blues
music_genre,Lielbritanijas rokmuzika
music_genre,daina
music_genre,Neo-Traditionalismus
music_genre,Dagbon music and dance
music_genre,music of Norway
music_genre,Trollmann-rock
music_genre,Kilalaky
music_genre,Kajari
music_genre,famo
music_genre,Tibetan Buddhist music
music_genre,metal alternativ
music_genre,Muzik country
music_genre,Rockmusek
music_genre,cantiga de escarnio e maldizer
music_genre,cumbia sonidera
music_genre,sambalanco
music_genre,Sangita
music_genre,muzika lounge
music_genre,Rap East Coast
music_genre,melenchon
music_genre,slow-rock
music_genre,tower music
music_genre,Russian chanson
music_genre,New Orleans soul
music_genre,East Bay Grease
music_genre,Sassanid music
music_genre,cool jazz
music_genre,cante jondo
music_genre,Berlin techno
music_genre,Musica minimalista
music_genre,Deathrock
music_genre,classic rakugo
music_genre,Bayou funk
music_genre,Crustcore
music_genre,brunokula animmuziko
music_genre,Carpathian plainchant
music_genre,alte
music_genre,gamelan pelog salendo
music_genre,elektronski rock
music_genre,conjunto norteno
music_genre,canzone napoletana
music_genre,Balearic beat
music_genre,port-cruinn
music_genre,rokopero
music_genre,music of Montenegro
music_genre,pop operistico
music_genre,gotik rok
music_genre,progresivni metal
music_genre,Balkan beats
music_genre,craa-chiaull chaghlaaee
music_genre,Space rock
music_genre,music of Oceania
music_genre,Slovak hip hop
music_genre,Algerian hip hop
music_genre,Dub techno
music_genre,Deathrash
music_genre,musica d'ambiente
music_genre,psychedelische rock
music_genre,modern creative
music_genre,muzyka salonowa
music_genre,metal punk
music_genre,fanfare
music_genre,garazroks
music_genre,zumada metalroko
music_genre,sanjuanito
music_genre,Sekete
music_genre,ponkrock
music_genre,pessoal do Ceara
music_genre,lyrical jazz
music_genre,sacred jazz
music_genre,alternativ rock
music_genre,Cerddoriaeth 'house'
music_genre,spiritual verse
music_genre,Suzhou pingtan
music_genre,punk folk
music_genre,early acoustic blues
music_genre,Gotikinis rokas
music_genre,Minstrel-Musik
music_genre,latinamerikansk rock
music_genre,indigenous music of South America
music_genre,verismo
music_genre,electronic pop
music_genre,Britischer Blues
music_genre,bergerette
music_genre,vestkystshiphop
music_genre,pop-muziko
music_genre,mid-school hip hop
music_genre,musica ligera
music_genre,vaihtoehtoinen hip hop
music_genre,Musik country
music_genre,gospelbluso
music_genre,US-Dancefloor
music_genre,cool
music_genre,music of Reunion
music_genre,maskumambang
music_genre,gamelan keraton yogyakarta
music_genre,Jazz awangardowy
music_genre,Maghreb hip hop
music_genre,music of the Gambia
music_genre,brita hiphopo
music_genre,Polityczny hip-hop
music_genre,Chicano punk
music_genre,classical dance music
music_genre,country boogie
music_genre,Merenrap
music_genre,nuevo cancionero
music_genre,Postpank
music_genre,mod revival
music_genre,symphonic power metal
music_genre,tropical fusion
music_genre,Countrymusik i Atlanta
music_genre,sambass
music_genre,Metal ekstrim
music_genre,weightless
music_genre,Post-hardcore
music_genre,slow jam
music_genre,punk pop
music_genre,szintipop
music_genre,Kolschrock
music_genre,lento violento
music_genre,Dark ambient
music_genre,marfa
music_genre,truong ca
music_genre,Britske blues
music_genre,cerddoriaeth bop, draddodiadol
music_genre,Japanese hip hop
music_genre,taidepop
music_genre,fauxbourdon
music_genre,brunette
music_genre,San-Francisk-Golfa drasa metalo
music_genre,Brazilian gaucho music
music_genre,Cikaga bluso
music_genre,Montenegrin hip hop
music_genre,dub poetry
music_genre,anarho pank
music_genre,Aragonese rock
music_genre,Breton Celtic folk music
music_genre,rock lounge
music_genre,Marathi music
music_genre,jota segoviana
music_genre,postmetal
music_genre,Romanian peasant music
music_genre,traditional music of Dalarna
music_genre,Nhac house
music_genre,Christ-Punk
music_genre,electro hop
music_genre,shadow rap
music_genre,Ceol Meadhonach
music_genre,organ symphony
music_genre,Paisley Underground
music_genre,tangoterapia
music_genre,pantomime
music_genre,Maraca
music_genre,tecno
music_genre,popular classical
music_genre,Hazara folk music
music_genre,contemporary singer-songwriter music
music_genre,eksperimenta rokmuziko
music_genre,music of Mauritius
music_genre,Combined rhythm
music_genre,Metalcore
music_genre,Wari
music_genre,contemporar R&B
music_genre,Abendmusik
music_genre,Chillwave
music_genre,arrorro
music_genre,Azerbaijani kemancha playing
music_genre,debayashi
